,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,lnprob
1869,8.772447086262058,159.14408508261488,-7.162430606381586,1.5270390757350577e-05,60.212274122079016,47.96725622736667,0.06079065015956278,0.04419372004677127,-10733012.375
1870,0.09416953395467731,164.02977174850741,-7.179120135179595,1.6968884578205594e-05,64.00955011410903,45.39640807884352,0.18996350454330369,0.011362724279748375,-10733012.46875
1871,20.14143531674589,158.46976887092478,-7.099639698632043,1.8202934557593178e-05,62.15995100100878,51.681531258525304,0.2606851323826134,0.1265668335619507,-10733020.75
1872,508.0187874448325,80.91605412124659,-7.674542396559297,3.989803810116656e-05,25.72747882742685,86.40280919902655,-1.8423616567442282,-1.6310776221142744,-10733376.53125
1873,399.05875135160767,236.7686227144797,-5.888135557835743,4.982850784241738e-05,7.719828397751321,41.46386035638889,-1.3648052103643171,-1.8562239759435597,-10733397.03125
1874,3.0047927994669514,162.93094749243588,-7.185829118172284,1.7417329732203878e-05,65.70520836304112,46.80711202831276,0.09458855589382291,-0.03459020693431768,-10733012.90625
1875,5.867871957477888,163.2890587545614,-7.16589070255144,2.1136779158823875e-05,61.83571683412141,48.71174964612061,0.13874729914686512,-0.007785915609612636,-10733013.1875
1876,512.9646489061624,159.29124035909624,-6.576828756625682,1.7931890147941395e-05,0.5698788307866423,75.76487066874434,-1.3161734245134256,-1.845282620818199,-10733374.15625
1877,14.26171998444051,147.63460286031923,-7.212002715612796,2.103150075048707e-05,55.844805404018885,44.34899731112286,0.18589176098706606,0.0374070899339269,-10733016.71875
1878,10.460767700219828,157.81432196342087,-7.154958456661988,5.907686316806469e-06,63.61507276240868,47.43028559688505,0.1322749636684503,0.12023960492744415,-10733016.15625
1879,35.481928728280934,129.80979496812483,-7.209900491935538,2.1625491380930015e-05,61.67409705599894,47.98889145925143,0.13351904402492323,-0.010875418513556001,-10733014.90625
1880,33.59872886296299,135.17394573583852,-7.174324249539509,2.2696614156923527e-05,60.77530029416366,47.4202887569108,0.02674305171130273,-0.12260761495395277,-10733017.375
1881,441.37762267527864,196.67479933529552,-6.655616444903653,3.882410462693813e-05,3.603520548908076,55.38213303871628,-2.1811488988556067,-1.7590506528230336,-10733385.78125
1882,8.810957216216462,155.328073993384,-7.181348419384196,1.968369332582234e-05,65.25053186573119,48.04396527158451,0.07605063156422295,0.05600031549303546,-10733014.09375
1883,2.4379677280036063,166.99593807424952,-7.174623575154681,1.2386469639871937e-05,62.414394547712796,51.00531536636404,0.08916034655299589,0.04390801512989582,-10733014.21875
1884,26.34238567988931,141.09181657470813,-7.189555576427127,2.0559829629169407e-05,62.026655785520724,48.05764607770412,0.288553802950487,0.021860442474327068,-10733016.1875
1885,8.772447086262058,159.14408508261488,-7.162430606381586,1.5270390757350577e-05,60.212274122079016,47.96725622736667,0.06079065015956278,0.04419372004677127,-10733012.375
1886,0.09416953395467731,164.02977174850741,-7.179120135179595,1.6968884578205594e-05,64.00955011410903,45.39640807884352,0.18996350454330369,0.011362724279748375,-10733012.46875
1887,20.14143531674589,158.46976887092478,-7.099639698632043,1.8202934557593178e-05,62.15995100100878,51.681531258525304,0.2606851323826134,0.1265668335619507,-10733020.75
1888,508.0187874448325,80.91605412124659,-7.674542396559297,3.989803810116656e-05,25.72747882742685,86.40280919902655,-1.8423616567442282,-1.6310776221142744,-10733376.53125
1889,399.05875135160767,236.7686227144797,-5.888135557835743,4.982850784241738e-05,7.719828397751321,41.46386035638889,-1.3648052103643171,-1.8562239759435597,-10733397.03125
1890,3.0047927994669514,162.93094749243588,-7.185829118172284,1.7417329732203878e-05,65.70520836304112,46.80711202831276,0.09458855589382291,-0.03459020693431768,-10733012.90625
1891,5.773957715147366,163.39055685463302,-7.166129817424344,2.0897186845555148e-05,61.851561614438744,48.77454979225907,0.13738955829733518,-0.006370483570207988,-10733012.84375
1892,512.9646489061624,159.29124035909624,-6.576828756625682,1.7931890147941395e-05,0.5698788307866423,75.76487066874434,-1.3161734245134256,-1.845282620818199,-10733374.15625
1893,14.394432089523784,147.87916532787503,-7.209466549884654,2.0967656677668813e-05,55.98734568338906,44.51450124469047,0.18757993553348346,0.03941953043432789,-10733016.78125
1894,10.460767700219828,157.81432196342087,-7.154958456661988,5.907686316806469e-06,63.61507276240868,47.43028559688505,0.1322749636684503,0.12023960492744415,-10733016.15625
1895,35.481928728280934,129.80979496812483,-7.209900491935538,2.1625491380930015e-05,61.67409705599894,47.98889145925143,0.13351904402492323,-0.010875418513556001,-10733014.90625
1896,30.179012508870745,138.27655641824956,-7.175610235995568,2.2106508482137226e-05,61.32635352289245,47.35174934170173,0.03432665846667639,-0.11276924145977867,-10733016.0625
1897,441.37762267527864,196.67479933529552,-6.655616444903653,3.882410462693813e-05,3.603520548908076,55.38213303871628,-2.1811488988556067,-1.7590506528230336,-10733385.78125
1898,8.810957216216462,155.328073993384,-7.181348419384196,1.968369332582234e-05,65.25053186573119,48.04396527158451,0.07605063156422295,0.05600031549303546,-10733014.09375
1899,2.4379677280036063,166.99593807424952,-7.174623575154681,1.2386469639871937e-05,62.414394547712796,51.00531536636404,0.08916034655299589,0.04390801512989582,-10733014.21875
1900,26.34238567988931,141.09181657470813,-7.189555576427127,2.0559829629169407e-05,62.026655785520724,48.05764607770412,0.288553802950487,0.021860442474327068,-10733016.1875
1901,8.772447086262058,159.14408508261488,-7.162430606381586,1.5270390757350577e-05,60.212274122079016,47.96725622736667,0.06079065015956278,0.04419372004677127,-10733012.375
1902,0.09416953395467731,164.02977174850741,-7.179120135179595,1.6968884578205594e-05,64.00955011410903,45.39640807884352,0.18996350454330369,0.011362724279748375,-10733012.46875
1903,20.14143531674589,158.46976887092478,-7.099639698632043,1.8202934557593178e-05,62.15995100100878,51.681531258525304,0.2606851323826134,0.1265668335619507,-10733020.75
1904,508.0187874448325,80.91605412124659,-7.674542396559297,3.989803810116656e-05,25.72747882742685,86.40280919902655,-1.8423616567442282,-1.6310776221142744,-10733376.53125
1905,399.05875135160767,236.7686227144797,-5.888135557835743,4.982850784241738e-05,7.719828397751321,41.46386035638889,-1.3648052103643171,-1.8562239759435597,-10733397.03125
1906,2.477931840812852,163.27686801060864,-7.187966514371872,1.761344729928011e-05,66.20697432474985,46.701135724169504,0.09767591101779789,-0.04178692387188153,-10733013.03125
1907,9.352722110758728,162.98779544340346,-7.157944778618829,2.3372361595230032e-05,60.4918397089051,50.903075170605575,0.10426336398169637,-0.01754395885640665,-10733015.125
1908,512.9646489061624,159.29124035909624,-6.576828756625682,1.7931890147941395e-05,0.5698788307866423,75.76487066874434,-1.3161734245134256,-1.845282620818199,-10733374.15625
1909,14.394432089523784,147.87916532787503,-7.209466549884654,2.0967656677668813e-05,55.98734568338906,44.51450124469047,0.18757993553348346,0.03941953043432789,-10733016.78125
1910,10.460767700219828,157.81432196342087,-7.154958456661988,5.907686316806469e-06,63.61507276240868,47.43028559688505,0.1322749636684503,0.12023960492744415,-10733016.15625
1911,35.09014594627364,130.18864906933032,-7.20955971834389,2.157393744223988e-05,61.69995318018384,47.96018971677866,0.13414394846290578,-0.010629216955486364,-10733014.5
1912,30.179012508870745,138.27655641824956,-7.175610235995568,2.2106508482137226e-05,61.32635352289245,47.35174934170173,0.03432665846667639,-0.11276924145977867,-10733016.0625
1913,441.37762267527864,196.67479933529552,-6.655616444903653,3.882410462693813e-05,3.603520548908076,55.38213303871628,-2.1811488988556067,-1.7590506528230336,-10733385.78125
1914,8.616036473499953,155.0343303751952,-7.184466323642867,2.1311292097863925e-05,65.44375703079896,48.11646990114183,0.06940787551511464,0.048410613445712194,-10733014.09375
1915,2.101929990057931,167.38051322497662,-7.175447255410652,1.2657835709082519e-05,62.36410372746745,51.15505671863314,0.08735447597688217,0.04071084022111149,-10733014.5625
1916,24.82776322982138,142.97963491650205,-7.18609197871539,2.0384242917406364e-05,62.0832223906254,48.074520064606446,0.3152889471470344,0.027485832982176033,-10733018.625
1917,8.772447086262058,159.14408508261488,-7.162430606381586,1.5270390757350577e-05,60.212274122079016,47.96725622736667,0.06079065015956278,0.04419372004677127,-10733012.375
1918,0.09416953395467731,164.02977174850741,-7.179120135179595,1.6968884578205594e-05,64.00955011410903,45.39640807884352,0.18996350454330369,0.011362724279748375,-10733012.46875
1919,18.796057749821536,158.8359115986868,-7.1063672946956515,1.815803503160714e-05,62.468200969651726,51.302189049576654,0.24826919519751062,0.1137438186449206,-10733019.0625
1920,505.40857283461645,85.45011604922831,-7.634632898954673,3.98559740578005e-05,24.860923158208056,85.1877850857413,-1.855631343913891,-1.6360900956450828,-10733376.21875
1921,399.05875135160767,236.7686227144797,-5.888135557835743,4.982850784241738e-05,7.719828397751321,41.46386035638889,-1.3648052103643171,-1.8562239759435597,-10733397.03125
1922,2.477931840812852,163.27686801060864,-7.187966514371872,1.761344729928011e-05,66.20697432474985,46.701135724169504,0.09767591101779789,-0.04178692387188153,-10733013.03125
