,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs_stellar,yoffs_stellar,r_in_gap,delta_r_gap,lnprob
7329,10.4422341496,151.249846423,-7.19972545497,2.96366747744e-05,60.0686097108,43.8280530916,0.0949534670964,-0.00592831041876,39.5597567289,14.9216459043,-10733018.0625
7336,21.4128395776,139.542031996,-7.2202065053,2.69779395754e-05,57.2659811202,45.2697417406,0.146047843449,-0.0857684647695,38.163143675,19.9982755393,-10733021.5625
7342,22.0988832795,133.051040566,-7.21954957472,2.54015409609e-05,64.2179335866,40.9789865409,0.230791176213,-0.0274877988749,35.0297925297,3.69707875695,-10733018.9688
7344,6.066270357,162.943103089,-7.17915896398,2.71882252646e-05,58.1924855734,49.2548590402,0.23432257277,0.089833200199,46.5079285597,14.4650477271,-10733019.875
7346,8.23020921793,165.082268132,-7.13336506706,2.70306606284e-05,61.5884874913,45.2514571451,0.168100303691,0.0136907441331,38.2848057537,4.4887974272,-10733022.5
7348,25.2585979243,139.225782081,-7.17955517972,3.24472507632e-05,56.2162844457,45.5830068122,0.0914840349289,-0.00422436353084,40.2158317057,20.6006169307,-10733022.1875
7349,12.4113524291,150.661379992,-7.2212323214,2.58546092174e-05,50.6868334632,47.0296994338,0.160313348557,0.0570237136176,53.8142888494,14.7706483574,-10733022.6875
7353,1.93385017885,160.329981631,-7.18384113194,3.16986885893e-05,62.2422217629,42.7099342538,0.0553266137188,0.0559926741578,40.642916651,10.9844052028,-10733021.9375
7360,21.4128395776,139.542031996,-7.2202065053,2.69779395754e-05,57.2659811202,45.2697417406,0.146047843449,-0.0857684647695,38.163143675,19.9982755393,-10733021.5625
7366,22.0988832795,133.051040566,-7.21954957472,2.54015409609e-05,64.2179335866,40.9789865409,0.230791176213,-0.0274877988749,35.0297925297,3.69707875695,-10733018.9688
7368,6.066270357,162.943103089,-7.17915896398,2.71882252646e-05,58.1924855734,49.2548590402,0.23432257277,0.089833200199,46.5079285597,14.4650477271,-10733019.875
7370,8.23020921793,165.082268132,-7.13336506706,2.70306606284e-05,61.5884874913,45.2514571451,0.168100303691,0.0136907441331,38.2848057537,4.4887974272,-10733022.5
7372,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7373,12.526607111,150.576909033,-7.22224329935,2.6184782425e-05,50.5577796428,47.0711721185,0.159012005982,0.0548060672098,54.0602307587,14.9057104523,-10733022.9375
7377,1.93385017885,160.329981631,-7.18384113194,3.16986885893e-05,62.2422217629,42.7099342538,0.0553266137188,0.0559926741578,40.642916651,10.9844052028,-10733021.9375
7390,16.4265583995,146.151898532,-7.18429987998,2.60678552734e-05,63.1424830828,42.7264384746,0.205150441246,-0.0106456643644,36.3611016666,4.02089381608,-10733017.5938
7392,6.066270357,162.943103089,-7.17915896398,2.71882252646e-05,58.1924855734,49.2548590402,0.23432257277,0.089833200199,46.5079285597,14.4650477271,-10733019.875
7394,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7396,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7401,1.93385017885,160.329981631,-7.18384113194,3.16986885893e-05,62.2422217629,42.7099342538,0.0553266137188,0.0559926741578,40.642916651,10.9844052028,-10733021.9375
7414,16.4265583995,146.151898532,-7.18429987998,2.60678552734e-05,63.1424830828,42.7264384746,0.205150441246,-0.0106456643644,36.3611016666,4.02089381608,-10733017.5938
7416,6.066270357,162.943103089,-7.17915896398,2.71882252646e-05,58.1924855734,49.2548590402,0.23432257277,0.089833200199,46.5079285597,14.4650477271,-10733019.875
7418,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7420,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7425,1.93385017885,160.329981631,-7.18384113194,3.16986885893e-05,62.2422217629,42.7099342538,0.0553266137188,0.0559926741578,40.642916651,10.9844052028,-10733021.9375
7438,16.4265583995,146.151898532,-7.18429987998,2.60678552734e-05,63.1424830828,42.7264384746,0.205150441246,-0.0106456643644,36.3611016666,4.02089381608,-10733017.5938
7440,6.066270357,162.943103089,-7.17915896398,2.71882252646e-05,58.1924855734,49.2548590402,0.23432257277,0.089833200199,46.5079285597,14.4650477271,-10733019.875
7442,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7444,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7449,1.93385017885,160.329981631,-7.18384113194,3.16986885893e-05,62.2422217629,42.7099342538,0.0553266137188,0.0559926741578,40.642916651,10.9844052028,-10733021.9375
7462,16.4265583995,146.151898532,-7.18429987998,2.60678552734e-05,63.1424830828,42.7264384746,0.205150441246,-0.0106456643644,36.3611016666,4.02089381608,-10733017.5938
7464,6.066270357,162.943103089,-7.17915896398,2.71882252646e-05,58.1924855734,49.2548590402,0.23432257277,0.089833200199,46.5079285597,14.4650477271,-10733019.875
7466,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7468,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7473,2.53613449243,160.310190008,-7.18117335981,2.96632006531e-05,61.5643066644,43.0899467306,0.0617644207393,0.0528687145973,40.2940348888,11.1639208496,-10733021.0
7481,3.20718533682,154.454821636,-7.20698862443,2.57508253017e-05,69.8003409903,42.8320317934,0.0914599282902,-0.0863288047632,22.2488271147,22.8753745045,-10733022.875
7486,16.5633850838,145.830383849,-7.1824106792,2.50099375889e-05,64.1979600301,42.5532902661,0.203679860142,-0.0112621847313,35.7089427197,4.11484061378,-10733017.6562
7488,5.75284689542,162.850350989,-7.18026164769,2.75102082131e-05,58.1325535557,49.1909622114,0.236835422928,0.0882354165749,46.5207361395,15.1180171308,-10733020.7812
7490,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7492,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7497,2.53613449243,160.310190008,-7.18117335981,2.96632006531e-05,61.5643066644,43.0899467306,0.0617644207393,0.0528687145973,40.2940348888,11.1639208496,-10733021.0
7505,3.20718533682,154.454821636,-7.20698862443,2.57508253017e-05,69.8003409903,42.8320317934,0.0914599282902,-0.0863288047632,22.2488271147,22.8753745045,-10733022.875
7512,5.75284689542,162.850350989,-7.18026164769,2.75102082131e-05,58.1325535557,49.1909622114,0.236835422928,0.0882354165749,46.5207361395,15.1180171308,-10733020.7812
7514,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7516,24.7033020832,139.887057008,-7.17967517367,3.18465489446e-05,56.7115603434,45.6703948253,0.0949031300812,0.0024699756686,40.2538825494,20.1514507547,-10733022.3125
7521,7.88235467724,153.98206993,-7.18801483282,2.83120879064e-05,59.8145130513,43.0372327535,0.104837472992,0.0116501168947,39.2624573732,11.2321629154,-10733017.1875
7529,3.20718533682,154.454821636,-7.20698862443,2.57508253017e-05,69.8003409903,42.8320317934,0.0914599282902,-0.0863288047632,22.2488271147,22.8753745045,-10733022.875
7535,18.6402411495,146.797059877,-7.21858780481,2.53127757027e-05,62.1866202966,45.0293845145,0.0640879911545,-0.0373444875389,38.509132963,13.5678350789,-10733019.5312
7538,8.31362463462,164.889611056,-7.13388343793,2.70208620207e-05,61.6043027265,45.2257596693,0.168477368235,0.0134430690267,38.2652279423,4.48403550529,-10733023.2188
7540,27.2926821246,135.082490317,-7.18351303248,3.38388227852e-05,56.2038616926,44.7809306589,0.076987976612,-0.0198494516843,39.1040407323,23.4945221874,-10733024.3125
7545,7.88235467724,153.98206993,-7.18801483282,2.83120879064e-05,59.8145130513,43.0372327535,0.104837472992,0.0116501168947,39.2624573732,11.2321629154,-10733017.1875
7553,3.20718533682,154.454821636,-7.20698862443,2.57508253017e-05,69.8003409903,42.8320317934,0.0914599282902,-0.0863288047632,22.2488271147,22.8753745045,-10733022.875
7559,18.6402411495,146.797059877,-7.21858780481,2.53127757027e-05,62.1866202966,45.0293845145,0.0640879911545,-0.0373444875389,38.509132963,13.5678350789,-10733019.5312
7564,20.2286669826,144.441608285,-7.18470006163,2.7008796929e-05,61.4170312917,46.2786315976,0.122378551699,0.0700819579321,40.7263318513,17.8016015239,-10733018.0625
7569,7.88235467724,153.98206993,-7.18801483282,2.83120879064e-05,59.8145130513,43.0372327535,0.104837472992,0.0116501168947,39.2624573732,11.2321629154,-10733017.1875
7577,3.15421736068,154.460177741,-7.20720359062,2.57218071236e-05,69.9134768058,42.8297069408,0.0913083655517,-0.0874388704756,22.0560688431,23.0072878767,-10733023.1875
7588,20.2286669826,144.441608285,-7.18470006163,2.7008796929e-05,61.4170312917,46.2786315976,0.122378551699,0.0700819579321,40.7263318513,17.8016015239,-10733018.0625
7593,7.88235467724,153.98206993,-7.18801483282,2.83120879064e-05,59.8145130513,43.0372327535,0.104837472992,0.0116501168947,39.2624573732,11.2321629154,-10733017.1875
7606,21.9576743752,133.459216242,-7.22094390931,2.64420626558e-05,63.0689959001,41.1149466406,0.231946869372,-0.0291172322795,35.6501716687,3.03992401795,-10733019.2188
7612,20.2286669826,144.441608285,-7.18470006163,2.7008796929e-05,61.4170312917,46.2786315976,0.122378551699,0.0700819579321,40.7263318513,17.8016015239,-10733018.0625
7617,7.88235467724,153.98206993,-7.18801483282,2.83120879064e-05,59.8145130513,43.0372327535,0.104837472992,0.0116501168947,39.2624573732,11.2321629154,-10733017.1875
7630,21.7063704438,134.023218305,-7.21822808407,2.60035592403e-05,63.5039152517,41.1401193875,0.229919575044,-0.0280552069385,35.4346425776,3.20280976923,-10733019.2812
7636,20.4068394831,144.219691382,-7.18389435407,2.71463913975e-05,61.296564448,46.3031536813,0.120385577325,0.067719548561,40.701767958,18.5628432291,-10733018.2812
7641,7.61163603283,153.881496686,-7.18834388708,2.89479777246e-05,59.2438626026,42.7044353094,0.100265973833,-0.000587898081228,39.0041496553,11.3060346413,-10733017.6562
7648,15.583217531,144.970089201,-7.19712217453,2.64141469725e-05,57.1572145084,42.9499404501,0.166629934882,-0.0497844213773,37.7733729496,11.1681266092,-10733018.625
7654,21.7063704438,134.023218305,-7.21822808407,2.60035592403e-05,63.5039152517,41.1401193875,0.229919575044,-0.0280552069385,35.4346425776,3.20280976923,-10733019.2812
7655,17.982695549,146.483414752,-7.21495903593,2.51132192902e-05,60.649887605,45.2304116664,0.10121266925,-0.00541992679615,40.7214036312,13.2981819621,-10733016.8125
7660,21.0756750454,143.595116796,-7.17532342573,2.77073555343e-05,61.4749863907,46.5991295096,0.125675495375,0.0878991597794,40.6963503603,20.0153942222,-10733019.8125
7661,14.9188336397,145.067040037,-7.22846948272,2.7156081956e-05,52.8306114068,44.6449987278,0.284790379628,0.0901592557656,50.6904807301,5.59125350915,-10733023.6562
7665,7.61163603283,153.881496686,-7.18834388708,2.89479777246e-05,59.2438626026,42.7044353094,0.100265973833,-0.000587898081228,39.0041496553,11.3060346413,-10733017.6562
7672,15.583217531,144.970089201,-7.19712217453,2.64141469725e-05,57.1572145084,42.9499404501,0.166629934882,-0.0497844213773,37.7733729496,11.1681266092,-10733018.625
7678,18.9608985132,138.637182565,-7.2115324495,2.57715571869e-05,62.6306299911,42.2731165782,0.227828242256,-0.00638219528055,37.066003237,4.94160050458,-10733017.8438
7679,17.982695549,146.483414752,-7.21495903593,2.51132192902e-05,60.649887605,45.2304116664,0.10121266925,-0.00541992679615,40.7214036312,13.2981819621,-10733016.8125
7680,3.27720975703,166.301699213,-7.17179728742,2.96771901414e-05,59.5686967853,47.9172555228,0.253062668618,0.10330922466,43.0486142981,9.81117997597,-10733020.1562
7684,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7685,17.5781611437,145.709799587,-7.21162086029,2.70045116916e-05,53.809866298,44.590481982,0.252010457479,0.140432429938,49.8568601106,6.89521825107,-10733023.4062
7689,7.61163603283,153.881496686,-7.18834388708,2.89479777246e-05,59.2438626026,42.7044353094,0.100265973833,-0.000587898081228,39.0041496553,11.3060346413,-10733017.6562
7696,15.583217531,144.970089201,-7.19712217453,2.64141469725e-05,57.1572145084,42.9499404501,0.166629934882,-0.0497844213773,37.7733729496,11.1681266092,-10733018.625
7702,18.9608985132,138.637182565,-7.2115324495,2.57715571869e-05,62.6306299911,42.2731165782,0.227828242256,-0.00638219528055,37.066003237,4.94160050458,-10733017.8438
7703,17.982695549,146.483414752,-7.21495903593,2.51132192902e-05,60.649887605,45.2304116664,0.10121266925,-0.00541992679615,40.7214036312,13.2981819621,-10733016.8125
7704,3.27720975703,166.301699213,-7.17179728742,2.96771901414e-05,59.5686967853,47.9172555228,0.253062668618,0.10330922466,43.0486142981,9.81117997597,-10733020.1562
7708,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7709,17.5781611437,145.709799587,-7.21162086029,2.70045116916e-05,53.809866298,44.590481982,0.252010457479,0.140432429938,49.8568601106,6.89521825107,-10733023.4062
7713,5.5909797678,157.462010287,-7.18254944676,3.14648185552e-05,57.5026120377,42.492499608,0.0677049578952,-0.0331824166064,39.2374680186,8.5642734425,-10733020.6875
7726,18.7886476296,138.076138062,-7.21756403927,2.63329988444e-05,62.4881187633,42.0420476842,0.244510314557,0.0021200320674,37.7618726667,4.39803687414,-10733017.0
7728,5.15535283125,163.226299609,-7.1740730167,2.83443295152e-05,59.2514509854,47.2146656279,0.244301569962,0.0837065134645,42.2548718539,9.80424750029,-10733018.9688
7732,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7733,17.5781611437,145.709799587,-7.21162086029,2.70045116916e-05,53.809866298,44.590481982,0.252010457479,0.140432429938,49.8568601106,6.89521825107,-10733023.4062
7737,6.45647046404,157.064004767,-7.18167653875,2.99423702634e-05,58.6389219145,43.093702264,0.0797266371099,-0.0110447186342,39.5443592073,8.55019796873,-10733018.7812
7750,18.7886476296,138.076138062,-7.21756403927,2.63329988444e-05,62.4881187633,42.0420476842,0.244510314557,0.0021200320674,37.7618726667,4.39803687414,-10733017.0
7752,5.15535283125,163.226299609,-7.1740730167,2.83443295152e-05,59.2514509854,47.2146656279,0.244301569962,0.0837065134645,42.2548718539,9.80424750029,-10733018.9688
7756,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7757,17.6505634672,145.717445223,-7.21175250609,2.70643366176e-05,53.6713627226,44.6101204791,0.253050264371,0.141317428292,50.020470534,6.73652296809,-10733023.5625
7761,6.05416517678,158.060058567,-7.18015236477,3.14367911323e-05,56.9431317007,42.8506212793,0.0729953132607,-0.00398926134691,41.7796316793,6.96558184803,-10733020.4375
7774,18.7886476296,138.076138062,-7.21756403927,2.63329988444e-05,62.4881187633,42.0420476842,0.244510314557,0.0021200320674,37.7618726667,4.39803687414,-10733017.0
7776,3.73484194928,166.994683689,-7.16757146574,3.23844990228e-05,60.3186701988,47.0437516259,0.277003688473,0.080593426876,39.9784321283,6.16890924658,-10733022.4688
7780,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7781,18.7016925979,144.886463019,-7.2147227752,2.6357121541e-05,54.5903983239,44.8940921429,0.241446443337,0.129723225775,49.263055091,7.74669451808,-10733021.9688
7785,6.05416517678,158.060058567,-7.18015236477,3.14367911323e-05,56.9431317007,42.8506212793,0.0729953132607,-0.00398926134691,41.7796316793,6.96558184803,-10733020.4375
7798,18.7886476296,138.076138062,-7.21756403927,2.63329988444e-05,62.4881187633,42.0420476842,0.244510314557,0.0021200320674,37.7618726667,4.39803687414,-10733017.0
7800,5.20715787347,162.369277334,-7.174314351,2.9269648741e-05,62.4866355208,46.2156356722,0.227085251451,0.0412914140435,36.3076774974,9.40781985376,-10733018.375
7804,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7805,19.3547317506,142.760005386,-7.22065210081,2.69054855892e-05,54.1179590931,44.2583664268,0.245815664844,0.129226278095,49.4827675029,8.36078128211,-10733023.5
7809,6.05416517678,158.060058567,-7.18015236477,3.14367911323e-05,56.9431317007,42.8506212793,0.0729953132607,-0.00398926134691,41.7796316793,6.96558184803,-10733020.4375
7822,18.7886476296,138.076138062,-7.21756403927,2.63329988444e-05,62.4881187633,42.0420476842,0.244510314557,0.0021200320674,37.7618726667,4.39803687414,-10733017.0
7824,5.20715787347,162.369277334,-7.174314351,2.9269648741e-05,62.4866355208,46.2156356722,0.227085251451,0.0412914140435,36.3076774974,9.40781985376,-10733018.375
7828,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7829,19.3547317506,142.760005386,-7.22065210081,2.69054855892e-05,54.1179590931,44.2583664268,0.245815664844,0.129226278095,49.4827675029,8.36078128211,-10733023.5
7833,6.05416517678,158.060058567,-7.18015236477,3.14367911323e-05,56.9431317007,42.8506212793,0.0729953132607,-0.00398926134691,41.7796316793,6.96558184803,-10733020.4375
7846,18.9432477035,136.551987068,-7.22905851709,2.78429348472e-05,62.4972768447,41.3870009303,0.257130072759,0.00234713299792,37.9103400546,4.69466884384,-10733020.0625
7848,5.20715787347,162.369277334,-7.174314351,2.9269648741e-05,62.4866355208,46.2156356722,0.227085251451,0.0412914140435,36.3076774974,9.40781985376,-10733018.375
7852,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7857,6.05416517678,158.060058567,-7.18015236477,3.14367911323e-05,56.9431317007,42.8506212793,0.0729953132607,-0.00398926134691,41.7796316793,6.96558184803,-10733020.4375
7870,16.2672472563,141.978234274,-7.22687509979,2.57407396858e-05,63.0699424896,43.1597137353,0.242046278201,-0.0071585176379,36.6475123793,8.67833672648,-10733018.8125
7872,5.20715787347,162.369277334,-7.174314351,2.9269648741e-05,62.4866355208,46.2156356722,0.227085251451,0.0412914140435,36.3076774974,9.40781985376,-10733018.375
7876,20.677943953,143.668652841,-7.17658429488,2.74804423493e-05,61.5681219785,46.4419469548,0.128175812709,0.0874694151645,40.5912582462,19.9203579933,-10733019.5938
7881,11.4933770676,152.976852398,-7.19016779034,2.79292324385e-05,58.7521143763,44.1840395944,0.098141672379,0.0342868736537,42.2997865177,4.98859879177,-10733017.2812
7894,16.2672472563,141.978234274,-7.22687509979,2.57407396858e-05,63.0699424896,43.1597137353,0.242046278201,-0.0071585176379,36.6475123793,8.67833672648,-10733018.8125
7896,4.56164598037,163.409889592,-7.1735712357,3.00094920039e-05,62.6372668328,46.2005123453,0.234472116543,0.0423669524775,35.9779506482,8.95245862346,-10733018.2188
7900,19.1587791328,144.934376583,-7.16407694699,2.89634140861e-05,61.2261857879,46.2220292496,0.127764410806,0.100383096113,40.324244276,20.3907080679,-10733023.375
7905,11.4933770676,152.976852398,-7.19016779034,2.79292324385e-05,58.7521143763,44.1840395944,0.098141672379,0.0342868736537,42.2997865177,4.98859879177,-10733017.2812
7918,16.2672472563,141.978234274,-7.22687509979,2.57407396858e-05,63.0699424896,43.1597137353,0.242046278201,-0.0071585176379,36.6475123793,8.67833672648,-10733018.8125
7920,3.41396429536,165.614507093,-7.17313753013,3.26049773999e-05,63.8115751742,46.7804420874,0.229218992475,0.0643962450599,35.9852213761,9.91779514744,-10733019.3125
7924,15.4155567489,147.375542578,-7.17553912622,2.71768143503e-05,64.1710632518,45.8845644681,0.118716948544,0.0358646220412,35.0361626456,19.8546822306,-10733018.2812
7929,11.4933770676,152.976852398,-7.19016779034,2.79292324385e-05,58.7521143763,44.1840395944,0.098141672379,0.0342868736537,42.2997865177,4.98859879177,-10733017.2812
7944,3.41396429536,165.614507093,-7.17313753013,3.26049773999e-05,63.8115751742,46.7804420874,0.229218992475,0.0643962450599,35.9852213761,9.91779514744,-10733019.3125
7948,15.4155567489,147.375542578,-7.17553912622,2.71768143503e-05,64.1710632518,45.8845644681,0.118716948544,0.0358646220412,35.0361626456,19.8546822306,-10733018.2812
7953,11.2194852182,152.896106949,-7.19078332693,2.75748491173e-05,59.6923662462,44.2741341809,0.098425222921,0.0239392906853,40.8216385601,6.16842085922,-10733016.5625
7968,3.41396429536,165.614507093,-7.17313753013,3.26049773999e-05,63.8115751742,46.7804420874,0.229218992475,0.0643962450599,35.9852213761,9.91779514744,-10733019.3125
7972,15.5253885903,147.059809069,-7.17574234264,2.7548392901e-05,64.0479136373,45.7866093169,0.115957323652,0.0316702875305,34.8013044178,20.3455299442,-10733018.25
7977,11.2194852182,152.896106949,-7.19078332693,2.75748491173e-05,59.6923662462,44.2741341809,0.098425222921,0.0239392906853,40.8216385601,6.16842085922,-10733016.5625
7992,0.792607321171,168.945574143,-7.16690700485,3.36702092734e-05,64.1922572605,46.9141254269,0.245741950366,0.0627346317382,34.9908499569,11.1592540576,-10733021.2812
7996,12.2329296651,149.317925991,-7.18557907353,2.58319161832e-05,66.6548606894,45.5387914747,0.109373937064,-0.0223127406443,30.327240381,19.6581635964,-10733017.6875
8001,11.2194852182,152.896106949,-7.19078332693,2.75748491173e-05,59.6923662462,44.2741341809,0.098425222921,0.0239392906853,40.8216385601,6.16842085922,-10733016.5625
8016,0.792607321171,168.945574143,-7.16690700485,3.36702092734e-05,64.1922572605,46.9141254269,0.245741950366,0.0627346317382,34.9908499569,11.1592540576,-10733021.2812
8020,18.5370043462,144.994307067,-7.16674467421,2.91184560195e-05,61.6633363364,46.0132885664,0.121979154516,0.0810486220515,38.893735653,20.9742646894,-10733021.5625
8025,10.5467763763,150.97159048,-7.19761104836,2.62471880509e-05,60.4835490356,43.7154200173,0.123781267293,0.0404198737428,40.2181556004,10.0470033174,-10733015.625
8040,0.792607321171,168.945574143,-7.16690700485,3.36702092734e-05,64.1922572605,46.9141254269,0.245741950366,0.0627346317382,34.9908499569,11.1592540576,-10733021.2812
8044,18.5370043462,144.994307067,-7.16674467421,2.91184560195e-05,61.6633363364,46.0132885664,0.121979154516,0.0810486220515,38.893735653,20.9742646894,-10733021.5625
8045,17.7394757914,136.783779534,-7.22742003819,2.51197939514e-05,54.389143948,40.6127778371,0.257896980196,0.0947244342497,44.4981780632,11.6615787652,-10733023.7812
8049,10.5467763763,150.97159048,-7.19761104836,2.62471880509e-05,60.4835490356,43.7154200173,0.123781267293,0.0404198737428,40.2181556004,10.0470033174,-10733015.625
8064,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8068,18.5370043462,144.994307067,-7.16674467421,2.91184560195e-05,61.6633363364,46.0132885664,0.121979154516,0.0810486220515,38.893735653,20.9742646894,-10733021.5625
8073,10.5467763763,150.97159048,-7.19761104836,2.62471880509e-05,60.4835490356,43.7154200173,0.123781267293,0.0404198737428,40.2181556004,10.0470033174,-10733015.625
8088,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8092,18.5370043462,144.994307067,-7.16674467421,2.91184560195e-05,61.6633363364,46.0132885664,0.121979154516,0.0810486220515,38.893735653,20.9742646894,-10733021.5625
8097,10.5901403725,150.246882281,-7.20248209142,2.86098753608e-05,61.3139066269,43.167729958,0.118720008132,0.0255902470064,39.3498435579,10.3722133334,-10733017.125
8099,22.8635714322,145.551846536,-7.1550837959,2.5122639214e-05,67.5822206701,46.3883022846,0.0931721157335,-0.0470486756752,32.4797823074,3.92207837185,-10733016.1875
8112,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8116,18.668911587,144.997135104,-7.16913492008,2.87710127834e-05,61.7247492456,46.0914057421,0.123263666857,0.078633110767,38.9322569628,20.8603870495,-10733021.0625
8121,9.97210122939,151.830599474,-7.20250222319,3.09389075753e-05,61.015789193,43.5515849776,0.112039400029,0.00856645867583,39.9721218707,10.3782161108,-10733017.875
8136,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8140,18.1800326183,145.443818177,-7.16954551424,2.80699645609e-05,61.5232469974,45.9266998171,0.13124231758,0.0706904762263,38.7480434552,19.8135912244,-10733020.5
8145,10.7154196093,150.837376434,-7.20329480997,2.97341892031e-05,61.3250151977,43.6459820941,0.131060436055,0.00802214821493,39.7144547898,9.43365990115,-10733016.7812
8160,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8164,18.3363850758,145.335327605,-7.17116143022,2.78122280028e-05,61.5210203426,45.9325018607,0.131131603221,0.0712095345015,38.9313441097,18.907056542,-10733019.5312
8169,10.7154196093,150.837376434,-7.20329480997,2.97341892031e-05,61.3250151977,43.6459820941,0.131060436055,0.00802214821493,39.7144547898,9.43365990115,-10733016.7812
8184,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8188,18.3363850758,145.335327605,-7.17116143022,2.78122280028e-05,61.5210203426,45.9325018607,0.131131603221,0.0712095345015,38.9313441097,18.907056542,-10733019.5312
8190,7.60022634288,159.68150445,-7.1880149678,2.60178561148e-05,64.2864504168,48.1791915512,0.110355942597,0.00548890903204,36.4058570206,33.9115946616,-10733025.0
8193,9.99597647107,151.350821808,-7.20323667796,3.02122739501e-05,61.3150017098,43.4859878311,0.131206146514,0.00311329875974,39.5174718851,10.0352944975,-10733017.5
8208,1.15771512413,167.85224919,-7.16924519903,3.31478579212e-05,64.1245975793,46.6908160444,0.243428984002,0.0638852552862,35.1542192164,11.6229275475,-10733020.375
8212,16.8298998985,148.11644059,-7.17189497928,2.5523422949e-05,62.2792765582,46.735645617,0.148606514465,0.0956272964362,40.2310008501,16.4117115659,-10733017.75
8214,8.72342876025,159.923479093,-7.18622697722,2.52992090051e-05,63.5782968056,48.7871461008,0.120454510911,0.0217366403331,38.1165078106,29.9898705303,-10733022.8438
