,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs_stellar,yoffs_stellar,r_in_gap,delta_r_gap,lnprob
5669,9.188209090089536,149.0917251080104,-7.242416934100139,2.0760640367649967e-05,68.82495024885847,43.34296376984595,0.16529810578767443,0.05365976667832749,56.7417099128276,0.4240272029913612,-10733017.25
5670,8.279369044234855,152.46977407875707,-7.1784351004331315,2.0254464751825274e-05,65.93097631832627,45.80882862030604,0.12012500030087113,0.030386823851496117,74.68325687899964,10.208383149537891,-10733008.96875
5671,1.1528543917713003,158.96014202749996,-7.186284864722777,2.397828704791144e-05,66.13996094682575,45.617491626239804,0.08787668302340862,-0.026553327562402695,57.50528678133266,9.031430752302853,-10733013.53125
5672,22.715671881968404,136.37624844793257,-7.236841792182119,2.5138724370415357e-05,59.35860599085047,48.93528091729051,0.13199907882663076,-0.03447004589021571,65.32173950721344,15.779559398784892,-10733014.375
5673,1.1988907763236942,160.07225180243717,-7.177332595055362,1.4546239953948946e-05,61.89780975217401,43.184467750023025,0.04528508522920756,0.0070842674204443495,85.37097157532085,2.0634921391347376,-10733014.34375
5674,10.157868996066595,144.75778904776442,-7.21388007832545,2.240445873937446e-05,66.11057353756463,46.60056356589548,0.15493347722322404,0.031907466045554105,63.97430517512815,20.74311303201329,-10733013.0625
5675,3.5782403080959515,150.72596531452487,-7.225070715686407,8.645938116252194e-06,60.940972520579024,47.47143461663401,0.13544656436849062,0.03691909724629701,72.70704528974976,19.27947583572917,-10733007.375
5676,2.326004537582966,157.5688061016009,-7.243385439423515,2.175471126861205e-05,60.145521281461505,49.0254657805599,0.15304391625723238,0.0466644698780434,73.22257827754228,15.105678421214922,-10733011.71875
5677,3.8826534660036494,153.45675946238038,-7.212675572765967,1.2144415896940226e-05,61.07547875277124,47.34543568048432,0.14413653132933513,0.08242154517135439,75.54730927171494,17.604401291628665,-10733007.15625
5678,9.109786737536345,152.2390214200175,-7.190164055266195,1.6021746250309954e-05,64.78685403742332,48.41477440816737,0.11972343071437243,0.01736582846254149,71.13989437191566,19.32571320430815,-10733009.28125
5679,1.3021437038344814,154.73025997057562,-7.191875317347472,1.0273453818759096e-05,61.88494234110839,45.549936542804176,0.07194977622593753,0.048986817230431,70.92226687994219,18.71455411179216,-10733008.25
5680,7.152873065842078,146.06743466110274,-7.191403701953609,1.9514267251486488e-05,60.371726913437065,43.92174102429115,0.062135363126452195,-0.02287342885717471,66.39942203653472,16.52199754114399,-10733011.625
5681,3.3273566522965226,155.85416209166573,-7.193711511338932,1.708804685702772e-05,54.04048353100279,48.50687369776814,0.07939020979350345,-0.009213453905587407,75.9028363947948,13.1840890789505,-10733011.03125
5682,7.267420179634076,154.40728477369586,-7.197867856216058,1.9798161941674062e-05,63.599249478986295,48.51446860713554,0.15142119419782182,-0.009363674017745946,75.66225708166553,12.747825908893784,-10733008.46875
5683,2.7073957372371886,153.80593306675084,-7.225404118724794,1.8736582971865736e-05,60.330154337007876,44.885025848975715,0.2681658670297152,0.0918897258905177,74.90053832316757,15.453922677966506,-10733011.9375
5684,10.227295491951592,144.4304746828603,-7.19909222966526,1.8000048518628636e-05,57.82018626617081,45.9058708266083,0.0925706132760204,-0.03177354222157446,77.17396549009881,11.003698544635608,-10733010.9375
5685,13.172240964524496,139.0624085683625,-7.205987288734944,1.151243938734252e-05,57.93232059814408,43.27035651251065,0.030342284172362344,0.10080922286627447,75.74585957383212,6.469334071227285,-10733015.5
5686,6.550858051401212,148.44679721482643,-7.203989712476381,1.7316786611630313e-05,59.40442122014507,44.05708637576525,0.14779967579358833,0.015074922848168333,67.51880819402056,5.684680969502713,-10733012.53125
5687,4.07822416564234,149.23406506638833,-7.215904189188783,1.2136847833712442e-05,54.91959838242955,45.370472320773075,0.12677348190918647,0.003914408051567772,79.05508168321965,14.747707405973443,-10733011.3125
