,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,pp,lnprob
5909,4.2864817232480785,167.2141876331111,-7.18039780409267,1.9966446641699504e-05,64.21514955415051,50.32306269996898,0.1552342283858293,0.03587911361193582,1.0672172159833921,-10733013.375
5910,12.571146361813936,150.77280374669309,-7.206632419658938,1.3322963119796254e-05,64.570633998268,45.54373697888573,0.09849711719899329,0.06707042681616043,0.9023819899478447,-10733013.40625
5911,14.126480561056528,152.0678043075228,-7.203068172701574,9.639348941244465e-06,68.03492708401771,47.71600837061862,0.07768495988121354,-0.019556718502617754,0.8379729915791446,-10733014.78125
5912,373.94145733297967,196.72821586816178,-8.438522037239258,2.2518144999213506e-05,46.14461635183408,48.43435400804905,1.5359044601199472,2.7413332743631296,2.2551862742588393,-10733399.0
5913,26.77834361809126,131.56936387742468,-7.211421741262403,1.6908447729453984e-05,60.77213274825516,45.33924290863281,0.13794123175806824,0.12297161080129476,1.189470333285045,-10733015.5
5914,24.255861578420813,128.34631114028304,-7.240967858002755,2.1549812463606422e-05,58.97943087634137,42.30308099563348,0.11319978280726109,0.07141027885794306,1.3125691092842096,-10733016.84375
5915,26.129912260459527,149.3477917198476,-7.194700644349512,2.2273326059668708e-05,63.426261188668775,47.27138791715256,0.12499086262284469,0.042990239152195076,0.8049125861203053,-10733019.5625
5916,384.0326628754234,54.290787813653964,-7.8542697220004305,4.528262407825322e-05,7.619370217607575,34.738737176271876,2.0755562895830475,1.2331500715432995,-0.663048215892438,-10733400.5625
5917,5.749548575522054,160.57946359577076,-7.1785423698583735,1.0164822363528316e-05,59.52513619563234,44.91602901115746,0.17754084088176939,0.08861507923558286,0.9453421004252632,-10733014.9375
5918,28.470796457828815,137.2190298884343,-7.167516459875212,2.2417545641071577e-05,58.33666002191866,47.303124713467106,0.027475312303529995,-0.05810581163985247,1.0815631336675002,-10733014.625
5919,8.910158990461706,157.33832660499968,-7.192432424472144,1.5528280531915495e-05,60.842245961692626,47.44231137715305,0.1616832358145583,0.03232289458503429,0.9885965028875743,-10733012.03125
5920,3.943532902380611,158.88840375804173,-7.172109838034884,1.5553338657687242e-05,64.45026503971592,46.80051955781098,0.1173824872782981,-0.016427755217776355,1.1233250514591073,-10733013.1875
5921,12.28040549524709,149.61471556089782,-7.202392720809455,2.270187208837087e-05,62.54504421034133,46.98230740469522,0.11777828014750229,0.0726983064058683,1.0849979229659859,-10733012.625
5922,6.485968782733015,154.17656284831486,-7.233928793014315,1.5362537659704515e-05,65.43513401406365,48.171345676836175,0.13492751339230874,0.0688196744090026,1.2318450597176278,-10733015.40625
5923,39.10952964439235,116.19004642945494,-7.220708814722976,2.4437637529109734e-05,64.40467825509421,44.56835254958015,0.05402247849870591,-0.04144252101265411,1.2201877192439412,-10733018.71875
5924,22.082603624246474,138.75771659031133,-7.203037711675646,1.579740582497265e-05,61.03667833059118,44.69779376692168,0.15111538991461565,-0.0029830753825672712,1.1446190274746588,-10733013.9375
5925,341.72719809971755,155.2255614165763,-7.0553195702024185,3.7227805442443814e-05,34.38765091939049,26.166459482919322,2.030189964099195,1.7186017976341137,1.4287946788815042,-10733396.625
5926,16.609099138241223,145.24026501844446,-7.224566349255959,1.8694953711381293e-05,57.08286192674067,44.54473555567953,0.05009023756925607,-0.06115705237690208,0.9477045543737569,-10733015.625
