,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs_stellar,yoffs_stellar,r_in_gap,delta_r_gap,pp,lnprob
5584,13.128507590651148,144.39000849339052,-7.1869243638135805,2.792395544843553e-06,63.99320958361424,47.647170329204414,0.11636861432522286,0.06669526168938801,71.44497116582424,16.533024109759463,0.8385858149056541,-10733011.0
5585,3.6734443116436584,159.62498061539608,-7.181959341799542,2.0202399468968403e-05,58.58142319229367,44.03075408891593,0.16429425483426396,-0.008364482410093521,53.19261773588608,7.658680992219637,0.8914440027246546,-10733014.4375
5586,5.725981932854921,162.82637290134562,-7.165788766989216,4.123593584519737e-06,67.73760109231665,46.78150793054129,-0.08200569964908526,-0.014887027870230794,57.05323284341819,22.435064769901153,0.47854114323483343,-10733011.84375
5587,9.700895572307767,154.79729894111122,-7.188331491333636,3.6029287926131817e-06,58.33646347914277,45.313470544195816,0.0920806404344793,0.1327047009687947,73.98686353251227,15.568492121357924,0.6926831665357034,-10733012.03125
5588,13.218482702163183,143.71266671595706,-7.204504147959573,1.1004665243526305e-05,61.6817727847115,48.12197244407747,0.10078695029326079,0.13151594586224602,59.8666655162272,24.02129039350952,0.860023286519805,-10733012.78125
5589,12.088498461889259,139.9907754521019,-7.2262435440478034,1.3620879091414897e-05,58.43405562276224,46.704244568929845,0.18384635696716606,0.09176117697721442,81.01291830704105,9.719368384893354,1.3239125036111998,-10733012.1875
5590,4.462040203248161,162.06846913399082,-7.17135367829727,1.2412469309583419e-05,65.33462568870657,47.47634926536234,0.17021268350369823,0.05766696921403553,62.20515480644987,16.385740114241717,0.6587076981544091,-10733010.90625
5591,3.9322710727589545,161.94117702019597,-7.186090479639202,4.389469484778385e-06,67.45240812524209,47.181940847014744,0.0701065871599521,-0.020443891978437143,59.878580628409914,19.42865622406992,0.8099854177454356,-10733012.5
5592,9.750530313536064,145.36238872826226,-7.2296123073907355,9.274723515297309e-06,61.202872766545546,45.73301592868225,0.06581417646603642,0.05901868969233206,67.43433176972934,10.884792480198104,0.7782392744128132,-10733012.15625
5593,2.625267265340657,161.22626178523115,-7.1921352684307065,7.69437072179396e-06,67.21431365632255,47.30434668757261,0.1948203513003694,0.037566063793661536,66.79647943577632,16.155838922822756,0.9127292311310952,-10733011.84375
5594,6.75291401793168,147.13422603201872,-7.252117185628646,8.963725678388993e-06,58.50609284419891,45.292707537356044,0.19513516488674276,0.13274503708931598,57.198117203282735,16.28914269671833,0.6897214669560066,-10733018.375
5595,8.36853900117102,145.10984959032572,-7.2408082085006225,1.0394714099105154e-05,57.250759120596136,44.14066402084202,0.1118208551712988,0.13268615726513966,63.09067474390595,16.33429031199092,0.7017311482730894,-10733012.96875
5596,4.515177924937843,158.9460964068521,-7.210818135240533,7.867954952657799e-06,64.5809189889589,46.24934320727175,-0.04040304606920181,0.04210986014785416,63.337053312980686,16.645528503491505,0.6577511907818899,-10733009.625
5597,4.435847740088269,147.08911846392263,-7.2754302867653955,1.4136720738976925e-05,56.52225800323686,44.26709575391312,0.13786979744842562,0.09128018741054664,58.112505995968945,10.73886359522864,0.9907457726894254,-10733018.8125
5598,2.27222588314687,155.47303949635725,-7.2013631938374125,1.891476898103691e-05,64.08600281641537,45.76668714503299,0.14888938331710838,0.06165508487831595,65.6673688016798,9.098724282431059,0.9609391488338107,-10733011.46875
5599,2.963608047676952,156.1621458027292,-7.203069001978038,1.010338571110576e-05,64.25487286603644,45.46761538926928,0.10568210562539826,0.1487198816081083,59.88069280101417,22.631735951585558,0.7143199367422798,-10733010.78125
5600,14.230591765190562,144.18394617974164,-7.189213397784049,4.710759246315132e-06,63.54669932224718,45.785476799452184,0.06478360409372723,-0.0016199495641968653,74.22650302858071,8.08525203108375,0.6537405600715981,-10733015.65625
5601,9.562586176190832,146.33945066213923,-7.219476543896212,1.4263684327882075e-05,59.10710604621084,44.53114477027524,0.07690554138352583,0.1282849563689194,61.215191766058766,19.1330059703793,0.7308081855815245,-10733010.875
5602,26.587681231039944,136.22209302394592,-7.208300775979686,2.409390246603946e-06,54.82280238041308,45.53565923864904,0.011514892251412445,0.0028791928392071925,49.3202896101007,28.876935677110826,0.22644886767773242,-10733010.71875
5603,22.71505252890087,141.0997244602716,-7.187907435973985,3.485404856732648e-06,64.05626833605538,46.627945002082754,0.04705969376188816,0.09723641819076176,70.22729022500789,23.47292296906165,0.5428500337695173,-10733012.375
5604,3.139538055414757,170.11767972425113,-7.170452910364478,8.1233015269938e-06,63.37708648938582,49.28370039820484,0.14191599821513773,0.03060581566175532,65.70783020763456,23.723422336433735,0.5348380347594701,-10733012.75
